iteration,global_sparsity,layer_name,zero_frac,zeros,total
9,0.3350573404285592,layers.4.conv1,0.0,0,6144
9,0.3350573404285592,layers.4.conv2,0.0,0,1728
9,0.3350573404285592,layers.4.conv3,0.34375,2112,6144
9,0.3350573404285592,layers.5.conv1,0.0,0,6144
9,0.3350573404285592,layers.5.conv2,0.0,0,1728
9,0.3350573404285592,layers.5.conv3,0.28125,1728,6144
9,0.3350573404285592,layers.6.conv1,0.0,0,6144
9,0.3350573404285592,layers.6.conv2,0.0,0,1728
9,0.3350573404285592,layers.6.conv3,0.0,0,12288
9,0.3350573404285592,layers.7.conv1,0.0,0,24576
9,0.3350573404285592,layers.7.conv2,0.0,0,3456
9,0.3350573404285592,layers.7.conv3,0.359375,8832,24576
9,0.3350573404285592,layers.8.conv1,0.0,0,24576
9,0.3350573404285592,layers.8.conv2,0.0,0,3456
9,0.3350573404285592,layers.8.conv3,0.578125,14208,24576
9,0.3350573404285592,layers.9.conv1,0.0,0,24576
9,0.3350573404285592,layers.9.conv2,0.0,0,3456
9,0.3350573404285592,layers.9.conv3,0.65625,16128,24576
9,0.3350573404285592,layers.10.conv1,0.0,0,24576
9,0.3350573404285592,layers.10.conv2,0.0,0,3456
9,0.3350573404285592,layers.10.conv3,0.4895833333333333,18048,36864
9,0.3350573404285592,layers.10.shortcut.0,0.0,0,6144
9,0.3350573404285592,layers.11.conv1,0.0,0,55296
9,0.3350573404285592,layers.11.conv2,0.0,0,5184
9,0.3350573404285592,layers.11.conv3,0.6145833333333334,33984,55296
9,0.3350573404285592,layers.12.conv1,0.0,0,55296
9,0.3350573404285592,layers.12.conv2,0.0,0,5184
9,0.3350573404285592,layers.12.conv3,0.6145833333333334,33984,55296
9,0.3350573404285592,layers.13.conv1,0.0,0,55296
9,0.3350573404285592,layers.13.conv2,0.0,0,5184
9,0.3350573404285592,layers.13.conv3,0.56875,52416,92160
9,0.3350573404285592,layers.14.conv1,0.0,0,153600
9,0.3350573404285592,layers.14.conv2,0.0,0,8640
9,0.3350573404285592,layers.14.conv3,0.6625,101760,153600
9,0.3350573404285592,layers.15.conv1,0.0,0,153600
9,0.3350573404285592,layers.15.conv2,0.0,0,8640
9,0.3350573404285592,layers.15.conv3,0.50625,77760,153600
9,0.3350573404285592,layers.16.conv1,0.0,0,153600
9,0.3350573404285592,layers.16.conv2,0.0,0,8640
9,0.3350573404285592,layers.16.conv3,0.871875,267840,307200
9,0.3350573404285592,layers.16.shortcut.0,0.0,0,51200
9,0.3350573404285592,conv2,0.30078125,123200,409600
10,0.36391252383256023,conv1,0.0,0,864
10,0.36391252383256023,layers.0.conv1,0.0,0,1024
10,0.36391252383256023,layers.0.conv2,0.0,0,288
10,0.36391252383256023,layers.0.conv3,0.875,448,512
10,0.36391252383256023,layers.0.shortcut.0,0.0,0,512
10,0.36391252383256023,layers.1.conv1,0.0,0,1536
10,0.36391252383256023,layers.1.conv2,0.0,0,864
10,0.36391252383256023,layers.1.conv3,0.16666666666666666,384,2304
10,0.36391252383256023,layers.1.shortcut.0,0.0,0,384
10,0.36391252383256023,layers.2.conv1,0.0,0,3456
10,0.36391252383256023,layers.2.conv2,0.0,0,1296
10,0.36391252383256023,layers.2.conv3,0.20833333333333334,720,3456
10,0.36391252383256023,layers.3.conv1,0.0,0,3456
10,0.36391252383256023,layers.3.conv2,0.0,0,1296
10,0.36391252383256023,layers.3.conv3,0.0,0,4608
10,0.36391252383256023,layers.4.conv1,0.0,0,6144
10,0.36391252383256023,layers.4.conv2,0.0,0,1728
10,0.36391252383256023,layers.4.conv3,0.34375,2112,6144
10,0.36391252383256023,layers.5.conv1,0.0,0,6144
10,0.36391252383256023,layers.5.conv2,0.0,0,1728
10,0.36391252383256023,layers.5.conv3,0.375,2304,6144
10,0.36391252383256023,layers.6.conv1,0.0,0,6144
10,0.36391252383256023,layers.6.conv2,0.0,0,1728
10,0.36391252383256023,layers.6.conv3,0.0,0,12288
10,0.36391252383256023,layers.7.conv1,0.0,0,24576
10,0.36391252383256023,layers.7.conv2,0.0,0,3456
10,0.36391252383256023,layers.7.conv3,0.40625,9984,24576
10,0.36391252383256023,layers.8.conv1,0.0,0,24576
10,0.36391252383256023,layers.8.conv2,0.0,0,3456
10,0.36391252383256023,layers.8.conv3,0.640625,15744,24576
10,0.36391252383256023,layers.9.conv1,0.0,0,24576
10,0.36391252383256023,layers.9.conv2,0.0,0,3456
10,0.36391252383256023,layers.9.conv3,0.6875,16896,24576
10,0.36391252383256023,layers.10.conv1,0.0,0,24576
10,0.36391252383256023,layers.10.conv2,0.0,0,3456
10,0.36391252383256023,layers.10.conv3,0.5208333333333334,19200,36864
10,0.36391252383256023,layers.10.shortcut.0,0.0,0,6144
10,0.36391252383256023,layers.11.conv1,0.0,0,55296
10,0.36391252383256023,layers.11.conv2,0.0,0,5184
10,0.36391252383256023,layers.11.conv3,0.6354166666666666,35136,55296
10,0.36391252383256023,layers.12.conv1,0.0,0,55296
10,0.36391252383256023,layers.12.conv2,0.0,0,5184
10,0.36391252383256023,layers.12.conv3,0.65625,36288,55296
10,0.36391252383256023,layers.13.conv1,0.0,0,55296
10,0.36391252383256023,layers.13.conv2,0.0,0,5184
10,0.36391252383256023,layers.13.conv3,0.6375,58752,92160
10,0.36391252383256023,layers.14.conv1,0.0,0,153600
10,0.36391252383256023,layers.14.conv2,0.0,0,8640
10,0.36391252383256023,layers.14.conv3,0.70625,108480,153600
10,0.36391252383256023,layers.15.conv1,0.0,0,153600
10,0.36391252383256023,layers.15.conv2,0.0,0,8640
10,0.36391252383256023,layers.15.conv3,0.5875,90240,153600
10,0.36391252383256023,layers.16.conv1,0.0,0,153600
10,0.36391252383256023,layers.16.conv2,0.0,0,8640
10,0.36391252383256023,layers.16.conv3,0.884375,271680,307200
10,0.36391252383256023,layers.16.shortcut.0,0.0,0,51200
10,0.36391252383256023,conv2,0.36640625,150080,409600
11,0.3944395435531146,conv1,0.0,0,864
11,0.3944395435531146,layers.0.conv1,0.0,0,1024
11,0.3944395435531146,layers.0.conv2,0.0,0,288
11,0.3944395435531146,layers.0.conv3,0.9375,480,512
11,0.3944395435531146,layers.0.shortcut.0,0.0,0,512
11,0.3944395435531146,layers.1.conv1,0.0,0,1536
11,0.3944395435531146,layers.1.conv2,0.0,0,864
11,0.3944395435531146,layers.1.conv3,0.16666666666666666,384,2304
11,0.3944395435531146,layers.1.shortcut.0,0.0,0,384
11,0.3944395435531146,layers.2.conv1,0.0,0,3456
11,0.3944395435531146,layers.2.conv2,0.0,0,1296
11,0.3944395435531146,layers.2.conv3,0.25,864,3456
11,0.3944395435531146,layers.3.conv1,0.0,0,3456
11,0.3944395435531146,layers.3.conv2,0.0,0,1296
11,0.3944395435531146,layers.3.conv3,0.0,0,4608
11,0.3944395435531146,layers.4.conv1,0.0,0,6144
11,0.3944395435531146,layers.4.conv2,0.0,0,1728
11,0.3944395435531146,layers.4.conv3,0.34375,2112,6144
11,0.3944395435531146,layers.5.conv1,0.0,0,6144
11,0.3944395435531146,layers.5.conv2,0.0,0,1728
11,0.3944395435531146,layers.5.conv3,0.375,2304,6144
11,0.3944395435531146,layers.6.conv1,0.0,0,6144
11,0.3944395435531146,layers.6.conv2,0.0,0,1728
11,0.3944395435531146,layers.6.conv3,0.0,0,12288
11,0.3944395435531146,layers.7.conv1,0.0,0,24576
11,0.3944395435531146,layers.7.conv2,0.0,0,3456
11,0.3944395435531146,layers.7.conv3,0.46875,11520,24576
11,0.3944395435531146,layers.8.conv1,0.0,0,24576
11,0.3944395435531146,layers.8.conv2,0.0,0,3456
11,0.3944395435531146,layers.8.conv3,0.65625,16128,24576
11,0.3944395435531146,layers.9.conv1,0.0,0,24576
11,0.3944395435531146,layers.9.conv2,0.0,0,3456
11,0.3944395435531146,layers.9.conv3,0.75,18432,24576
11,0.3944395435531146,layers.10.conv1,0.0,0,24576
11,0.3944395435531146,layers.10.conv2,0.0,0,3456
11,0.3944395435531146,layers.10.conv3,0.5625,20736,36864
11,0.3944395435531146,layers.10.shortcut.0,0.0,0,6144
11,0.3944395435531146,layers.11.conv1,0.0,0,55296
11,0.3944395435531146,layers.11.conv2,0.0,0,5184
11,0.3944395435531146,layers.11.conv3,0.6458333333333334,35712,55296
11,0.3944395435531146,layers.12.conv1,0.0,0,55296
11,0.3944395435531146,layers.12.conv2,0.0,0,5184
11,0.3944395435531146,layers.12.conv3,0.7083333333333334,39168,55296
11,0.3944395435531146,layers.13.conv1,0.0,0,55296
11,0.3944395435531146,layers.13.conv2,0.0,0,5184
11,0.3944395435531146,layers.13.conv3,0.7125,65664,92160
11,0.3944395435531146,layers.14.conv1,0.0,0,153600
11,0.3944395435531146,layers.14.conv2,0.0,0,8640
11,0.3944395435531146,layers.14.conv3,0.7625,117120,153600
11,0.3944395435531146,layers.15.conv1,0.0,0,153600
11,0.3944395435531146,layers.15.conv2,0.0,0,8640
11,0.3944395435531146,layers.15.conv3,0.66875,102720,153600
11,0.3944395435531146,layers.16.conv1,0.0,0,153600
11,0.3944395435531146,layers.16.conv2,0.0,0,8640
11,0.3944395435531146,layers.16.conv3,0.909375,279360,307200
11,0.3944395435531146,layers.16.shortcut.0,0.0,0,51200
11,0.3944395435531146,conv2,0.42578125,174400,409600
12,0.422156455422441,conv1,0.0,0,864
12,0.422156455422441,layers.0.conv1,0.0,0,1024
12,0.422156455422441,layers.0.conv2,0.0,0,288
12,0.422156455422441,layers.0.conv3,0.9375,480,512
12,0.422156455422441,layers.0.shortcut.0,0.0,0,512
12,0.422156455422441,layers.1.conv1,0.0,0,1536
12,0.422156455422441,layers.1.conv2,0.0,0,864
12,0.422156455422441,layers.1.conv3,0.16666666666666666,384,2304
12,0.422156455422441,layers.1.shortcut.0,0.0,0,384
12,0.422156455422441,layers.2.conv1,0.0,0,3456
12,0.422156455422441,layers.2.conv2,0.0,0,1296
12,0.422156455422441,layers.2.conv3,0.25,864,3456
12,0.422156455422441,layers.3.conv1,0.0,0,3456
12,0.422156455422441,layers.3.conv2,0.0,0,1296
12,0.422156455422441,layers.3.conv3,0.0,0,4608
12,0.422156455422441,layers.4.conv1,0.0,0,6144
12,0.422156455422441,layers.4.conv2,0.0,0,1728
12,0.422156455422441,layers.4.conv3,0.34375,2112,6144
12,0.422156455422441,layers.5.conv1,0.0,0,6144
12,0.422156455422441,layers.5.conv2,0.0,0,1728
12,0.422156455422441,layers.5.conv3,0.5,3072,6144
12,0.422156455422441,layers.6.conv1,0.0,0,6144
12,0.422156455422441,layers.6.conv2,0.0,0,1728
12,0.422156455422441,layers.6.conv3,0.015625,192,12288
12,0.422156455422441,layers.7.conv1,0.0,0,24576
12,0.422156455422441,layers.7.conv2,0.0,0,3456
12,0.422156455422441,layers.7.conv3,0.46875,11520,24576
12,0.422156455422441,layers.8.conv1,0.0,0,24576
12,0.422156455422441,layers.8.conv2,0.0,0,3456
12,0.422156455422441,layers.8.conv3,0.671875,16512,24576
12,0.422156455422441,layers.9.conv1,0.0,0,24576
12,0.422156455422441,layers.9.conv2,0.0,0,3456
12,0.422156455422441,layers.9.conv3,0.765625,18816,24576
12,0.422156455422441,layers.10.conv1,0.0,0,24576
12,0.422156455422441,layers.10.conv2,0.0,0,3456
12,0.422156455422441,layers.10.conv3,0.5729166666666666,21120,36864
12,0.422156455422441,layers.10.shortcut.0,0.0,0,6144
12,0.422156455422441,layers.11.conv1,0.0,0,55296
12,0.422156455422441,layers.11.conv2,0.0,0,5184
12,0.422156455422441,layers.11.conv3,0.6770833333333334,37440,55296
12,0.422156455422441,layers.12.conv1,0.0,0,55296
12,0.422156455422441,layers.12.conv2,0.0,0,5184
12,0.422156455422441,layers.12.conv3,0.7395833333333334,40896,55296
12,0.422156455422441,layers.13.conv1,0.0,0,55296
12,0.422156455422441,layers.13.conv2,0.0,0,5184
12,0.422156455422441,layers.13.conv3,0.79375,73152,92160
12,0.422156455422441,layers.14.conv1,0.0,0,153600
12,0.422156455422441,layers.14.conv2,0.0,0,8640
12,0.422156455422441,layers.14.conv3,0.8125,124800,153600
12,0.422156455422441,layers.15.conv1,0.0,0,153600
12,0.422156455422441,layers.15.conv2,0.0,0,8640
12,0.422156455422441,layers.15.conv3,0.73125,112320,153600
12,0.422156455422441,layers.16.conv1,0.0,0,153600
12,0.422156455422441,layers.16.conv2,0.0,0,8640
12,0.422156455422441,layers.16.conv3,0.91875,282240,307200
12,0.422156455422441,layers.16.shortcut.0,0.0,0,51200
12,0.422156455422441,conv2,0.496875,203520,409600
13,0.4497879969266669,conv1,0.0,0,864
13,0.4497879969266669,layers.0.conv1,0.0,0,1024
13,0.4497879969266669,layers.0.conv2,0.0,0,288
13,0.4497879969266669,layers.0.conv3,0.9375,480,512
13,0.4497879969266669,layers.0.shortcut.0,0.0,0,512
13,0.4497879969266669,layers.1.conv1,0.0,0,1536
13,0.4497879969266669,layers.1.conv2,0.0,0,864
13,0.4497879969266669,layers.1.conv3,0.20833333333333334,480,2304
13,0.4497879969266669,layers.1.shortcut.0,0.0,0,384
13,0.4497879969266669,layers.2.conv1,0.0,0,3456
13,0.4497879969266669,layers.2.conv2,0.0,0,1296
13,0.4497879969266669,layers.2.conv3,0.2916666666666667,1008,3456
13,0.4497879969266669,layers.3.conv1,0.0,0,3456
13,0.4497879969266669,layers.3.conv2,0.0,0,1296
13,0.4497879969266669,layers.3.conv3,0.03125,144,4608
13,0.4497879969266669,layers.4.conv1,0.0,0,6144
13,0.4497879969266669,layers.4.conv2,0.0,0,1728
13,0.4497879969266669,layers.4.conv3,0.34375,2112,6144
13,0.4497879969266669,layers.5.conv1,0.0,0,6144
13,0.4497879969266669,layers.5.conv2,0.0,0,1728
13,0.4497879969266669,layers.5.conv3,0.5,3072,6144
13,0.4497879969266669,layers.6.conv1,0.0,0,6144
13,0.4497879969266669,layers.6.conv2,0.0,0,1728
13,0.4497879969266669,layers.6.conv3,0.03125,384,12288
13,0.4497879969266669,layers.7.conv1,0.0,0,24576
13,0.4497879969266669,layers.7.conv2,0.0,0,3456
13,0.4497879969266669,layers.7.conv3,0.515625,12672,24576
13,0.4497879969266669,layers.8.conv1,0.0,0,24576
13,0.4497879969266669,layers.8.conv2,0.0,0,3456
13,0.4497879969266669,layers.8.conv3,0.75,18432,24576
13,0.4497879969266669,layers.9.conv1,0.0,0,24576
13,0.4497879969266669,layers.9.conv2,0.0,0,3456
13,0.4497879969266669,layers.9.conv3,0.828125,20352,24576
13,0.4497879969266669,layers.10.conv1,0.0,0,24576
13,0.4497879969266669,layers.10.conv2,0.0,0,3456
13,0.4497879969266669,layers.10.conv3,0.625,23040,36864
13,0.4497879969266669,layers.10.shortcut.0,0.0,0,6144
13,0.4497879969266669,layers.11.conv1,0.0,0,55296
13,0.4497879969266669,layers.11.conv2,0.0,0,5184
13,0.4497879969266669,layers.11.conv3,0.7291666666666666,40320,55296
13,0.4497879969266669,layers.12.conv1,0.0,0,55296
13,0.4497879969266669,layers.12.conv2,0.0,0,5184
13,0.4497879969266669,layers.12.conv3,0.78125,43200,55296
13,0.4497879969266669,layers.13.conv1,0.0,0,55296
13,0.4497879969266669,layers.13.conv2,0.0,0,5184
13,0.4497879969266669,layers.13.conv3,0.83125,76608,92160
13,0.4497879969266669,layers.14.conv1,0.0,0,153600
13,0.4497879969266669,layers.14.conv2,0.0,0,8640
13,0.4497879969266669,layers.14.conv3,0.85625,131520,153600
13,0.4497879969266669,layers.15.conv1,0.0,0,153600
13,0.4497879969266669,layers.15.conv2,0.0,0,8640
13,0.4497879969266669,layers.15.conv3,0.8,122880,153600
13,0.4497879969266669,layers.16.conv1,0.0,0,153600
13,0.4497879969266669,layers.16.conv2,0.0,0,8640
13,0.4497879969266669,layers.16.conv3,0.928125,285120,307200
13,0.4497879969266669,layers.16.shortcut.0,0.0,0,51200
13,0.4497879969266669,conv2,0.5609375,229760,409600
14,0.4784724396004667,conv1,0.0,0,864
14,0.4784724396004667,layers.0.conv1,0.0,0,1024
14,0.4784724396004667,layers.0.conv2,0.0,0,288
14,0.4784724396004667,layers.0.conv3,0.9375,480,512
14,0.4784724396004667,layers.0.shortcut.0,0.0,0,512
14,0.4784724396004667,layers.1.conv1,0.0,0,1536
14,0.4784724396004667,layers.1.conv2,0.0,0,864
14,0.4784724396004667,layers.1.conv3,0.20833333333333334,480,2304
14,0.4784724396004667,layers.1.shortcut.0,0.0,0,384
14,0.4784724396004667,layers.2.conv1,0.0,0,3456
14,0.4784724396004667,layers.2.conv2,0.0,0,1296
14,0.4784724396004667,layers.2.conv3,0.2916666666666667,1008,3456
14,0.4784724396004667,layers.3.conv1,0.0,0,3456
14,0.4784724396004667,layers.3.conv2,0.0,0,1296
14,0.4784724396004667,layers.3.conv3,0.03125,144,4608
14,0.4784724396004667,layers.4.conv1,0.0,0,6144
14,0.4784724396004667,layers.4.conv2,0.0,0,1728
14,0.4784724396004667,layers.4.conv3,0.34375,2112,6144
14,0.4784724396004667,layers.5.conv1,0.0,0,6144
14,0.4784724396004667,layers.5.conv2,0.0,0,1728
14,0.4784724396004667,layers.5.conv3,0.5,3072,6144
14,0.4784724396004667,layers.6.conv1,0.0,0,6144
14,0.4784724396004667,layers.6.conv2,0.0,0,1728
14,0.4784724396004667,layers.6.conv3,0.046875,576,12288
14,0.4784724396004667,layers.7.conv1,0.0,0,24576
14,0.4784724396004667,layers.7.conv2,0.0,0,3456
14,0.4784724396004667,layers.7.conv3,0.546875,13440,24576
14,0.4784724396004667,layers.8.conv1,0.0,0,24576
14,0.4784724396004667,layers.8.conv2,0.0,0,3456
14,0.4784724396004667,layers.8.conv3,0.78125,19200,24576
14,0.4784724396004667,layers.9.conv1,0.0,0,24576
14,0.4784724396004667,layers.9.conv2,0.0,0,3456
14,0.4784724396004667,layers.9.conv3,0.859375,21120,24576
14,0.4784724396004667,layers.10.conv1,0.0,0,24576
14,0.4784724396004667,layers.10.conv2,0.0,0,3456
14,0.4784724396004667,layers.10.conv3,0.6354166666666666,23424,36864
14,0.4784724396004667,layers.10.shortcut.0,0.0,0,6144
14,0.4784724396004667,layers.11.conv1,0.0,0,55296
14,0.4784724396004667,layers.11.conv2,0.0,0,5184
14,0.4784724396004667,layers.11.conv3,0.75,41472,55296
14,0.4784724396004667,layers.12.conv1,0.0,0,55296
14,0.4784724396004667,layers.12.conv2,0.0,0,5184
14,0.4784724396004667,layers.12.conv3,0.8020833333333334,44352,55296
14,0.4784724396004667,layers.13.conv1,0.0,0,55296
14,0.4784724396004667,layers.13.conv2,0.0,0,5184
14,0.4784724396004667,layers.13.conv3,0.88125,81216,92160
14,0.4784724396004667,layers.14.conv1,0.0,0,153600
14,0.4784724396004667,layers.14.conv2,0.0,0,8640
14,0.4784724396004667,layers.14.conv3,0.925,142080,153600
14,0.4784724396004667,layers.15.conv1,0.0,0,153600
14,0.4784724396004667,layers.15.conv2,0.0,0,8640
14,0.4784724396004667,layers.15.conv3,0.84375,129600,153600
14,0.4784724396004667,layers.16.conv1,0.0,0,153600
14,0.4784724396004667,layers.16.conv2,0.0,0,8640
14,0.4784724396004667,layers.16.conv3,0.953125,292800,307200
14,0.4784724396004667,layers.16.shortcut.0,0.0,0,51200
14,0.4784724396004667,conv2,0.63359375,259520,409600
15,0.5048661108107338,conv1,0.0,0,864
15,0.5048661108107338,layers.0.conv1,0.0,0,1024
15,0.5048661108107338,layers.0.conv2,0.0,0,288
15,0.5048661108107338,layers.0.conv3,0.9375,480,512
15,0.5048661108107338,layers.0.shortcut.0,0.0,0,512
15,0.5048661108107338,layers.1.conv1,0.0,0,1536
15,0.5048661108107338,layers.1.conv2,0.0,0,864
15,0.5048661108107338,layers.1.conv3,0.25,576,2304
15,0.5048661108107338,layers.1.shortcut.0,0.0,0,384
15,0.5048661108107338,layers.2.conv1,0.0,0,3456
15,0.5048661108107338,layers.2.conv2,0.0,0,1296
15,0.5048661108107338,layers.2.conv3,0.2916666666666667,1008,3456
15,0.5048661108107338,layers.3.conv1,0.0,0,3456
15,0.5048661108107338,layers.3.conv2,0.0,0,1296
15,0.5048661108107338,layers.3.conv3,0.03125,144,4608
15,0.5048661108107338,layers.4.conv1,0.0,0,6144
15,0.5048661108107338,layers.4.conv2,0.0,0,1728
15,0.5048661108107338,layers.4.conv3,0.40625,2496,6144
15,0.5048661108107338,layers.5.conv1,0.0,0,6144
15,0.5048661108107338,layers.5.conv2,0.0,0,1728
15,0.5048661108107338,layers.5.conv3,0.5625,3456,6144
15,0.5048661108107338,layers.6.conv1,0.0,0,6144
15,0.5048661108107338,layers.6.conv2,0.0,0,1728
15,0.5048661108107338,layers.6.conv3,0.09375,1152,12288
15,0.5048661108107338,layers.7.conv1,0.0,0,24576
15,0.5048661108107338,layers.7.conv2,0.0,0,3456
15,0.5048661108107338,layers.7.conv3,0.625,15360,24576
15,0.5048661108107338,layers.8.conv1,0.0,0,24576
15,0.5048661108107338,layers.8.conv2,0.0,0,3456
15,0.5048661108107338,layers.8.conv3,0.890625,21888,24576
15,0.5048661108107338,layers.9.conv1,0.0,0,24576
15,0.5048661108107338,layers.9.conv2,0.0,0,3456
15,0.5048661108107338,layers.9.conv3,0.890625,21888,24576
15,0.5048661108107338,layers.10.conv1,0.0,0,24576
15,0.5048661108107338,layers.10.conv2,0.0,0,3456
15,0.5048661108107338,layers.10.conv3,0.6875,25344,36864
15,0.5048661108107338,layers.10.shortcut.0,0.0,0,6144
15,0.5048661108107338,layers.11.conv1,0.0,0,55296
15,0.5048661108107338,layers.11.conv2,0.0,0,5184
15,0.5048661108107338,layers.11.conv3,0.8229166666666666,45504,55296
15,0.5048661108107338,layers.12.conv1,0.0,0,55296
15,0.5048661108107338,layers.12.conv2,0.0,0,5184
15,0.5048661108107338,layers.12.conv3,0.8541666666666666,47232,55296
15,0.5048661108107338,layers.13.conv1,0.0,0,55296
15,0.5048661108107338,layers.13.conv2,0.0,0,5184
15,0.5048661108107338,layers.13.conv3,0.95625,88128,92160
15,0.5048661108107338,layers.14.conv1,0.0,0,153600
15,0.5048661108107338,layers.14.conv2,0.0,0,8640
15,0.5048661108107338,layers.14.conv3,0.96875,148800,153600
15,0.5048661108107338,layers.15.conv1,0.0,0,153600
15,0.5048661108107338,layers.15.conv2,0.0,0,8640
15,0.5048661108107338,layers.15.conv3,0.86875,133440,153600
15,0.5048661108107338,layers.16.conv1,0.0,0,153600
15,0.5048661108107338,layers.16.conv2,0.0,0,8640
15,0.5048661108107338,layers.16.conv3,0.959375,294720,307200
15,0.5048661108107338,layers.16.shortcut.0,0.0,0,51200
15,0.5048661108107338,conv2,0.69296875,283840,409600
16,0.5312242110355425,conv1,0.0,0,864
16,0.5312242110355425,layers.0.conv1,0.0,0,1024
16,0.5312242110355425,layers.0.conv2,0.0,0,288
16,0.5312242110355425,layers.0.conv3,0.9375,480,512
16,0.5312242110355425,layers.0.shortcut.0,0.0,0,512
16,0.5312242110355425,layers.1.conv1,0.0,0,1536
16,0.5312242110355425,layers.1.conv2,0.0,0,864
16,0.5312242110355425,layers.1.conv3,0.25,576,2304
16,0.5312242110355425,layers.1.shortcut.0,0.0,0,384
16,0.5312242110355425,layers.2.conv1,0.0,0,3456
16,0.5312242110355425,layers.2.conv2,0.0,0,1296
16,0.5312242110355425,layers.2.conv3,0.2916666666666667,1008,3456
16,0.5312242110355425,layers.3.conv1,0.0,0,3456
16,0.5312242110355425,layers.3.conv2,0.0,0,1296
16,0.5312242110355425,layers.3.conv3,0.0625,288,4608
16,0.5312242110355425,layers.4.conv1,0.0,0,6144
16,0.5312242110355425,layers.4.conv2,0.0,0,1728
16,0.5312242110355425,layers.4.conv3,0.46875,2880,6144
16,0.5312242110355425,layers.5.conv1,0.0,0,6144
16,0.5312242110355425,layers.5.conv2,0.0,0,1728
16,0.5312242110355425,layers.5.conv3,0.59375,3648,6144
16,0.5312242110355425,layers.6.conv1,0.0,0,6144
16,0.5312242110355425,layers.6.conv2,0.0,0,1728
16,0.5312242110355425,layers.6.conv3,0.125,1536,12288
16,0.5312242110355425,layers.7.conv1,0.0,0,24576
16,0.5312242110355425,layers.7.conv2,0.0,0,3456
16,0.5312242110355425,layers.7.conv3,0.671875,16512,24576
16,0.5312242110355425,layers.8.conv1,0.0,0,24576
16,0.5312242110355425,layers.8.conv2,0.0,0,3456
16,0.5312242110355425,layers.8.conv3,0.90625,22272,24576
16,0.5312242110355425,layers.9.conv1,0.0,0,24576
16,0.5312242110355425,layers.9.conv2,0.0,0,3456
16,0.5312242110355425,layers.9.conv3,0.953125,23424,24576
16,0.5312242110355425,layers.10.conv1,0.0,0,24576
16,0.5312242110355425,layers.10.conv2,0.0,0,3456
16,0.5312242110355425,layers.10.conv3,0.75,27648,36864
16,0.5312242110355425,layers.10.shortcut.0,0.0,0,6144
16,0.5312242110355425,layers.11.conv1,0.0,0,55296
16,0.5312242110355425,layers.11.conv2,0.0,0,5184
16,0.5312242110355425,layers.11.conv3,0.90625,50112,55296
16,0.5312242110355425,layers.12.conv1,0.0,0,55296
16,0.5312242110355425,layers.12.conv2,0.0,0,5184
16,0.5312242110355425,layers.12.conv3,0.8958333333333334,49536,55296
16,0.5312242110355425,layers.13.conv1,0.0,0,55296
16,0.5312242110355425,layers.13.conv2,0.0,0,5184
16,0.5312242110355425,layers.13.conv3,0.975,89856,92160
16,0.5312242110355425,layers.14.conv1,0.0,0,153600
16,0.5312242110355425,layers.14.conv2,0.0,0,8640
16,0.5312242110355425,layers.14.conv3,0.99375,152640,153600
16,0.5312242110355425,layers.15.conv1,0.0,0,153600
16,0.5312242110355425,layers.15.conv2,0.0,0,8640
16,0.5312242110355425,layers.15.conv3,0.93125,143040,153600
16,0.5312242110355425,layers.16.conv1,0.0,0,153600
16,0.5312242110355425,layers.16.conv2,0.0,0,8640
16,0.5312242110355425,layers.16.conv3,0.96875,297600,307200
16,0.5312242110355425,layers.16.shortcut.0,0.0,0,51200
16,0.5312242110355425,conv2,0.7609375,311680,409600
